title,alcohol,volume,sale,savings,price,inventory,link
The Dalmore Constellation 1980 Cask 495,51.2 %,700 ml,,,"$8,562.25",,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-dalmore-constellation-1980-cask-495/13332629
The Glenlivet Nàdurra Oloroso Scotch Single Malt,60.7 %,750 ml,,,$83.75,,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-glenlivet-nadurra-oloroso-scotch-single-malt/12471310
The Glenlivet Single Cask Edition Scotch Whisky Hogshead,55.8 %,750 ml,,,$287.25,,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-glenlivet-single-cask-edition-scotch-whisky-hogshead/13688473
The Dalmore Constellation 1971 Cask 2,43.9 %,700 ml,,,"$27,897.25",,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-dalmore-constellation-1971-cask-2/13332661
The Dalmore Constellation 1989 Cask 6,53 %,700 ml,,,"$5,564.25",,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-dalmore-constellation-1989-cask-6/13332557
The Dalmore Constellation Cask #1 1978,47.1 %,700 ml,,,"$12,900.00",,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-dalmore-constellation-cask-1-1978/12806431
The Dalmore Constellation 1981 Cask #3,54 %,700 ml,,,"$8,201.00",,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-dalmore-constellation-1981-cask-3/12806423
Tobermory 10 Years Old scotch single malt,46.3 %,750 ml,,,$65.50,,https://www.saq.com/page/en/saqcom/scotch-single-malt/tobermory-10-years-old-scotch-single-malt/11907329
The Dalmore Constellation 1972 Cask 1,47.5 %,700 ml,,,"$27,367.25",,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-dalmore-constellation-1972-cask-1/13332653
The Dalmore Constellation 1976 Cask 3,51.1 %,700 ml,,,"$17,185.25",,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-dalmore-constellation-1976-cask-3/13332645
The Balvenie 21 ans PortWood Scotch Single Malt,40 %,750 ml,,,$421.00,,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-balvenie-21-ans-portwood-scotch-single-malt/11217061
The Dalmore 40 years Highlands,42 %,700 ml,,,"$9,995.25",,https://www.saq.com/page/en/saqcom/scotch-single-malt/the-dalmore-40-years-highlands/13321022
